,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
1678,Maruti,SwiftVDI,318199,2013,Delhi,Diesel,45994,Manual,1,7078
1679,Volkswagen,PoloCOMFORTLINE 1.2L PETROL,310899,2013,Delhi,Petrol,50779,Manual,1,6916
1680,Maruti,RitzLXI,241099,2010,Delhi,Petrol,54953,Manual,1,5363
1681,Maruti,Alto K10VXI,342399,2017,Delhi,Petrol,28704,Manual,1,7616
1682,Maruti,Alto K10LXI,312599,2018,Delhi,Petrol,31785,Manual,1,6954
1683,Renault,KwidRXL,352399,2019,Delhi,Petrol,16221,Manual,1,7839
1684,Tata,Indigo ECSGLS,242499,2017,Delhi,Petrol,25139,Manual,1,5394
1685,Renault,KwidCLIMBER 1.0 AT,360299,2017,Delhi,Petrol,30326,Manual,1,8015
1686,Maruti,Alto 800LXI,300399,2017,Delhi,Petrol,27704,Manual,2,6682
1687,Maruti,CelerioZXI OPT AMT,447299,2017,Mumbai,Petrol,6006,Automatic,1,9950
1688,Renault,KwidRXT Opt,276999,2016,Mumbai,Petrol,16887,Manual,2,6162
1689,Hyundai,EonMAGNA PLUS,226499,2013,Mumbai,Petrol,28804,Manual,1,5038
1690,Hyundai,XcentS 1.2 OPT,392599,2014,Mumbai,Petrol,35311,Manual,1,8733
1691,Maruti,Wagon R 1.0VXI,333799,2015,Mumbai,Petrol,30131,Manual,1,7425
1692,Ford,Figo1.2 ZXI DURATEC,204099,2014,Mumbai,Petrol,35703,Manual,3,4540
1693,Hyundai,Grand i10ASTA AT 1.2 KAPPA VTVT,419399,2015,Mumbai,Petrol,22805,Manual,3,9329
1694,Tata,NEXONXM 1.2,810499,2020,Mumbai,Petrol,1845,Manual,1,18029
1695,Tata,TiagoXZA 1.2 REVOTRON,478199,2018,Mumbai,Petrol,17735,Automatic,1,10637
1696,Honda,Amaze1.2 SAT I VTEC,538199,2016,Mumbai,Petrol,17713,Automatic,2,11972
1697,Maruti,SwiftVDI,401899,2012,Mumbai,Diesel,30736,Manual,1,8940
1698,Maruti,SwiftVXI OPT,533999,2017,Mumbai,Petrol,16498,Manual,1,11879
1699,Maruti,Swift DzireVXI 1.2 BS IV,499299,2015,Mumbai,Petrol,15052,Manual,2,11107
1700,Hyundai,Elite i20ASTA 1.2,489999,2014,Mumbai,Petrol,32024,Manual,2,10900
1701,Hyundai,i10SPORTZ 1.2 AT KAPPA2,373699,2013,Mumbai,Petrol,38942,Automatic,2,8313
1702,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,480499,2017,Mumbai,Petrol,22025,Manual,1,10688
1703,Maruti,Alto 800LXI,306799,2017,Mumbai,Petrol,20379,Manual,1,6825
1704,Maruti,Alto 800LXI,307399,2016,Mumbai,Petrol,5089,Manual,1,6838
1705,Maruti,Wagon R 1.0VXI,349799,2014,Mumbai,Petrol,20071,Manual,1,7781
1706,Maruti,Alto 800LXI,224399,2013,Mumbai,Petrol,40256,Manual,1,4992
1707,Ford,New Figo1.2 TITANIUM,675199,2021,Bangalore,Petrol,335,Manual,1,15019
1708,Hyundai,i20SPORTZ 1.2 O,369499,2011,Bangalore,Petrol,24700,Manual,2,8219
1709,Hyundai,EonMAGNA PLUS,342299,2014,Bangalore,Petrol,17166,Manual,1,7614
1710,Maruti,Alto 800LXI,335499,2016,Bangalore,Petrol,6489,Manual,1,7463
1711,Hyundai,i10SPORTZ 1.2 KAPPA2,390099,2013,Bangalore,Petrol,16089,Manual,2,8678
1712,Maruti,RitzVXI BS IV,418899,2013,Bangalore,Petrol,41507,Manual,1,9318
1713,Tata,ZestXMS RT,469599,2016,Bangalore,Petrol,8937,Manual,1,10446
1714,Maruti,Alto K10VXI,322099,2014,Bangalore,Petrol,40061,Manual,2,7165
1715,Maruti,SwiftLXI OPT,518499,2017,Bangalore,Petrol,11704,Manual,1,11534
1716,Maruti,Alto 800LXI,264099,2013,Bangalore,Petrol,37150,Manual,2,5875
1717,Toyota,Etios LivaG,373499,2011,Bangalore,Petrol,33609,Manual,1,8308
1718,Maruti,RitzVXI BS IV,400999,2013,Bangalore,Petrol,33225,Manual,1,8920
1719,Maruti,SwiftVXI OPT,621199,2017,Bangalore,Petrol,4588,Manual,1,13818
1720,Maruti,Wagon R 1.0VXI,346899,2011,Bangalore,Petrol,29575,Manual,1,7717
1721,Hyundai,EonD LITE PLUS,297599,2015,Bangalore,Petrol,8895,Manual,1,6620
1722,Hyundai,i10SPORTZ 1.2 KAPPA2,411899,2013,Bangalore,Petrol,15548,Manual,1,9162
1723,Hyundai,EonMAGNA PLUS,340999,2014,Bangalore,Petrol,24427,Manual,1,7585
1724,Hyundai,Santro XingGL PLUS,319599,2011,Bangalore,Petrol,16261,Manual,1,7109
1725,Maruti,RitzLXI,342099,2011,Bangalore,Petrol,27561,Manual,2,7610
1726,Volkswagen,PoloGT TSI 1.2 PETROL AT,641699,2013,Bangalore,Petrol,26602,Automatic,3,14274
1727,Maruti,AltoLXI,419599,2020,Chennai,Petrol,3494,Manual,1,9334
1728,Maruti,,364799,2016,Chennai,Petrol,13660,,1,8115
1729,Maruti,Eeco5 STR WITH AC PLUSHTR,351099,2014,Chennai,Petrol,18371,Manual,1,7810
1730,Maruti,OMNI E8 STR,323899,2016,Chennai,Petrol,19977,Manual,1,7205
1731,Maruti,Alto K10LXI,221099,2011,Chennai,Petrol,42789,Manual,2,4918
1732,Maruti,Alto 800LXI,322199,2017,Chennai,Petrol,12389,Manual,1,7167
1733,Hyundai,Elite i20ERA 1.2,461499,2015,Chennai,Petrol,9580,Manual,1,10266
1734,Hyundai,Grand i10MAGNA 1.2 VTVT,431099,2015,Chennai,Petrol,16026,Manual,1,9590
1735,Maruti,Wagon R 1.0VXI,418799,2016,Chennai,Petrol,15549,Manual,1,9316
1736,Maruti,Wagon R 1.0VXI,315199,2012,Chennai,Petrol,38553,Manual,1,7011
1737,Maruti,Alto 800VXI,320999,2017,Chennai,Petrol,21239,Manual,1,7140
1738,Maruti,Wagon R 1.0VXI,419599,2017,Chennai,Petrol,18782,Manual,2,9334
1739,Maruti,Alto 800LXI,266199,2014,Chennai,Petrol,27562,Manual,1,5921
1740,Renault,KwidRXT,362799,2017,Chennai,Petrol,19095,Manual,1,8070
1741,Maruti,S PRESSOVXI PLUS AGS,503799,2020,Chennai,Petrol,3171,Automatic,1,11207
1742,Maruti,Alto 800LXI,338299,2017,Chennai,Petrol,2260,Manual,1,7525
1743,Maruti,Alto K10VXI,332499,2015,Chennai,Petrol,19239,Manual,1,7396
1744,Maruti,Alto 800LXI,285299,2015,Chennai,Petrol,22504,Manual,3,6346
1745,Maruti,SwiftVXI,642599,2019,Chennai,Petrol,6240,Manual,1,14294
1746,Maruti,Alto K10VXI,311199,2015,Chennai,Petrol,20973,Manual,1,6922
